schedule_id,template_id,page_number,page_count,page_label,sheet_name,row_id,row_index,excel_row,group,name,surname,surname_rank,surname_population,surname_hanja_variants,surname_source_method,surname_source_url,given_name,birth_year,gender,day_count,codes_canonical,codes_display,codes_canonical_joined,codes_display_joined,name_cell,image_path
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R010,10,13,병동,박지영,박,3,4192074,朴,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지영,1977,female,31,"[""M"", ""C"", ""NB"", ""M"", ""TL"", ""NO"", ""TR"", ""H+"", ""반"", ""N12"", ""D12"", ""S"", ""OR"", ""AM"", ""MAT"", ""WO"", ""UL"", ""A"", ""RD"", ""N12"", ""D/E"", ""TR"", ""MD"", ""MTG"", ""LD"", ""DO"", ""S"", ""O"", ""OFF"", ""D"", ""E""]","[""M"", ""C"", ""Nb"", ""M"", ""TL"", ""NO"", ""Tr"", ""H+"", ""반"", ""n12"", ""D12"", ""S"", ""OR"", ""AM"", ""MAT"", ""wO"", ""uL"", ""A"", ""RD"", ""n12"", ""D/E"", ""Tr"", ""MD"", ""mTG"", ""LD"", ""DO"", ""S"", ""O"", ""OfF"", ""D"", ""e""]",M|C|NB|M|TL|NO|TR|H+|반|N12|D12|S|OR|AM|MAT|WO|UL|A|RD|N12|D/E|TR|MD|MTG|LD|DO|S|O|OFF|D|E,M|C|Nb|M|TL|NO|Tr|H+|반|n12|D12|S|OR|AM|MAT|wO|uL|A|RD|n12|D/E|Tr|MD|mTG|LD|DO|S|O|OfF|D|e,A13,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R011,11,14,병동,김미경,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미경,1970,female,31,"[""SH"", ""PM"", ""D/E"", ""WO"", ""LD"", ""AL"", ""M"", ""CN"", ""NB"", ""DN"", ""O"", ""E"", ""E"", ""E"", ""MID"", ""AM"", ""M"", ""E"", ""O"", ""O"", ""PL"", ""D"", ""NB"", ""AM"", ""PL"", ""N"", ""PM"", ""D"", ""OFF"", ""N"", ""RO""]","[""SH"", ""pm"", ""D/E"", ""WO"", ""LD"", ""AL"", ""m"", ""CN"", ""NB"", ""DN"", ""o"", ""E"", ""E"", ""e"", ""MID"", ""aM"", ""M"", ""E"", ""O"", ""o"", ""Pl"", ""D"", ""Nb"", ""AM"", ""pL"", ""N"", ""pm"", ""D"", ""OFF"", ""N"", ""Ro""]",SH|PM|D/E|WO|LD|AL|M|CN|NB|DN|O|E|E|E|MID|AM|M|E|O|O|PL|D|NB|AM|PL|N|PM|D|OFF|N|RO,SH|pm|D/E|WO|LD|AL|m|CN|NB|DN|o|E|E|e|MID|aM|M|E|O|o|Pl|D|Nb|AM|pL|N|pm|D|OFF|N|Ro,A14,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R012,12,15,병동,우영자,우,40,194713,禹,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,영자,1969,female,31,"[""O/C"", ""ANL"", ""DN"", ""OPD"", ""D5"", ""off"", ""D"", ""E"", ""출산"", ""E"", ""출"", ""D"", ""DN"", ""A"", ""A"", ""WO"", ""off"", ""O"", ""E"", ""N"", ""F"", ""D"", ""D"", ""D"", ""D/E"", ""LD"", ""DB"", ""-"", ""D5"", ""OFF"", ""D""]","[""o/c"", ""anl"", ""DN"", ""OPD"", ""d5"", ""off"", ""D"", ""e"", ""출산"", ""E"", ""출"", ""D"", ""DN"", ""A"", ""a"", ""WO"", ""off"", ""o"", ""E"", ""N"", ""f"", ""D"", ""D"", ""D"", ""D/E"", ""lD"", ""dB"", ""-"", ""D5"", ""OFF"", ""D""]",O/C|ANL|DN|OPD|D5|off|D|E|출산|E|출|D|DN|A|A|WO|off|O|E|N|F|D|D|D|D/E|LD|DB|-|D5|OFF|D,o/c|anl|DN|OPD|d5|off|D|e|출산|E|출|D|DN|A|a|WO|off|o|E|N|f|D|D|D|D/E|lD|dB|-|D5|OFF|D,A15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R013,13,16,병동,김선영,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,선영,1982,female,31,"[""DE"", ""RD"", ""PH"", ""D"", ""X"", ""NB"", ""휴무"", ""CH"", ""STL"", ""E"", ""NO"", ""O"", ""D"", ""D"", ""D"", ""OFF"", ""OFF"", ""S"", ""NO"", ""D/E"", ""AO"", ""PM"", ""NPL"", ""NB"", ""DB"", ""X"", ""PO"", ""N12"", ""WO"", ""D12"", ""MID""]","[""De"", ""RD"", ""PH"", ""D"", ""x"", ""NB"", ""휴무"", ""CH"", ""STL"", ""E"", ""NO"", ""O"", ""D"", ""D"", ""D"", ""OFF"", ""OFF"", ""s"", ""nO"", ""d/e"", ""aO"", ""pm"", ""NPL"", ""NB"", ""db"", ""X"", ""PO"", ""n12"", ""wo"", ""D12"", ""MID""]",DE|RD|PH|D|X|NB|휴무|CH|STL|E|NO|O|D|D|D|OFF|OFF|S|NO|D/E|AO|PM|NPL|NB|DB|X|PO|N12|WO|D12|MID,De|RD|PH|D|x|NB|휴무|CH|STL|E|NO|O|D|D|D|OFF|OFF|s|nO|d/e|aO|pm|NPL|NB|db|X|PO|n12|wo|D12|MID,A16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R014,14,17,병동,이유진,이,2,7306828,李,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,유진,1999,female,31,"[""PH"", ""DN"", ""X"", ""IH"", ""N"", ""NO"", ""BH"", ""NA"", ""SD"", ""PH"", ""X"", ""TOIL"", ""MID"", ""AM"", ""TOIL"", ""D"", ""E"", ""E"", ""N"", ""N"", ""N"", ""OFF"", ""D"", ""N12"", ""DB"", ""RD"", ""TR"", ""D/E"", ""AM"", ""ED"", ""AM""]","[""PH"", ""DN"", ""X"", ""IH"", ""N"", ""NO"", ""BH"", ""na"", ""SD"", ""PH"", ""X"", ""TOIL"", ""MID"", ""AM"", ""TOIL"", ""D"", ""E"", ""E"", ""N"", ""N"", ""n"", ""oFf"", ""D"", ""n12"", ""DB"", ""RD"", ""TR"", ""D/E"", ""AM"", ""ED"", ""AM""]",PH|DN|X|IH|N|NO|BH|NA|SD|PH|X|TOIL|MID|AM|TOIL|D|E|E|N|N|N|OFF|D|N12|DB|RD|TR|D/E|AM|ED|AM,PH|DN|X|IH|N|NO|BH|na|SD|PH|X|TOIL|MID|AM|TOIL|D|E|E|N|N|n|oFf|D|n12|DB|RD|TR|D/E|AM|ED|AM,A17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R015,15,18,병동,장수빈,장,9,1014229,張|蔣,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수빈,1998,female,31,"[""X"", ""M"", ""OF"", ""D12"", ""S"", ""D/E"", ""CB"", ""OR"", ""PM"", ""A"", ""AL"", ""NB"", ""—"", ""E"", ""E"", ""E"", ""OFF"", ""N"", ""SL"", ""E"", ""E"", ""AO"", ""DE"", ""EXT"", ""S"", ""D/E"", ""—"", ""TL"", ""DN"", ""비번"", ""RD""]","[""X"", ""M"", ""OF"", ""d12"", ""S"", ""d/E"", ""CB"", ""oR"", ""PM"", ""A"", ""AL"", ""Nb"", ""—"", ""E"", ""E"", ""e"", ""OFF"", ""n"", ""sl"", ""e"", ""E"", ""AO"", ""DE"", ""EXT"", ""s"", ""D/E"", ""—"", ""TL"", ""dN"", ""비번"", ""RD""]",X|M|OF|D12|S|D/E|CB|OR|PM|A|AL|NB|—|E|E|E|OFF|N|SL|E|E|AO|DE|EXT|S|D/E|—|TL|DN|비번|RD,X|M|OF|d12|S|d/E|CB|oR|PM|A|AL|Nb|—|E|E|e|OFF|n|sl|e|E|AO|DE|EXT|s|D/E|—|TL|dN|비번|RD,A18,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R016,16,19,병동,양유진,양,24,529701,梁|楊,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,유진,2000,female,31,"[""교"", ""MD"", ""M"", ""-"", ""NB"", ""연가"", ""RD"", ""S"", ""SD"", ""D5"", ""SH"", ""ML"", ""S"", ""NPL"", ""비번"", ""D"", ""O"", ""O"", ""D"", ""WS"", ""PO"", ""PM"", ""WO"", ""PM"", ""DB"", ""MD"", ""AO"", ""AL"", ""A"", ""MID"", ""P""]","[""교"", ""MD"", ""M"", ""-"", ""nB"", ""연가"", ""RD"", ""s"", ""SD"", ""D5"", ""SH"", ""ml"", ""S"", ""npL"", ""비번"", ""D"", ""O"", ""O"", ""D"", ""WS"", ""PO"", ""pM"", ""WO"", ""Pm"", ""DB"", ""MD"", ""ao"", ""AL"", ""A"", ""MID"", ""p""]",교|MD|M|-|NB|연가|RD|S|SD|D5|SH|ML|S|NPL|비번|D|O|O|D|WS|PO|PM|WO|PM|DB|MD|AO|AL|A|MID|P,교|MD|M|-|nB|연가|RD|s|SD|D5|SH|ml|S|npL|비번|D|O|O|D|WS|PO|pM|WO|Pm|DB|MD|ao|AL|A|MID|p,A19,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R017,17,20,병동,이혜정,이,2,7306828,李,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,혜정,1975,female,31,"[""A"", ""LD"", ""휴"", ""PL"", ""STBY"", ""LV"", ""NB"", ""D12"", ""CONF"", ""IC"", ""WO"", ""DO"", ""중"", ""UN"", ""OFF"", ""E"", ""OFF"", ""BL"", ""AM"", ""O/C"", ""PM"", ""XA"", ""휴가"", ""AO"", ""S"", ""D12"", ""SL"", ""O"", ""X"", ""DE"", ""DB""]","[""A"", ""Ld"", ""휴"", ""PL"", ""sTBy"", ""lv"", ""NB"", ""d12"", ""cOnF"", ""IC"", ""wO"", ""DO"", ""중"", ""uN"", ""OFF"", ""e"", ""OFF"", ""BL"", ""aM"", ""o/c"", ""PM"", ""XA"", ""휴가"", ""AO"", ""S"", ""D12"", ""SL"", ""O"", ""X"", ""DE"", ""Db""]",A|LD|휴|PL|STBY|LV|NB|D12|CONF|IC|WO|DO|중|UN|OFF|E|OFF|BL|AM|O/C|PM|XA|휴가|AO|S|D12|SL|O|X|DE|DB,A|Ld|휴|PL|sTBy|lv|NB|d12|cOnF|IC|wO|DO|중|uN|OFF|e|OFF|BL|aM|o/c|PM|XA|휴가|AO|S|D12|SL|O|X|DE|Db,A20,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R018,18,21,병동,나수빈,나,48,160946,羅,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수빈,2002,female,31,"[""휴직"", ""MD"", ""SB"", ""P"", ""Off"", ""OFF"", ""E"", ""F"", ""N"", ""N"", ""PH"", ""DN"", ""DN"", ""ANL"", ""WO"", ""—"", ""RO"", ""D/E"", ""D/E"", ""D"", ""F"", ""E"", ""OFF"", ""Off"", ""OFF"", ""S"", ""D"", ""O"", ""DB"", ""OF"", ""—""]","[""휴직"", ""MD"", ""SB"", ""P"", ""Off"", ""OFF"", ""E"", ""F"", ""N"", ""n"", ""PH"", ""DN"", ""dn"", ""ANL"", ""wo"", ""—"", ""ro"", ""D/E"", ""D/E"", ""D"", ""F"", ""E"", ""OFf"", ""Off"", ""OFF"", ""S"", ""d"", ""O"", ""DB"", ""OF"", ""—""]",휴직|MD|SB|P|Off|OFF|E|F|N|N|PH|DN|DN|ANL|WO|—|RO|D/E|D/E|D|F|E|OFF|Off|OFF|S|D|O|DB|OF|—,휴직|MD|SB|P|Off|OFF|E|F|N|n|PH|DN|dn|ANL|wo|—|ro|D/E|D/E|D|F|E|OFf|Off|OFF|S|d|O|DB|OF|—,A21,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R019,19,22,병동,임혜진,임,10,1015182,林|任,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,혜진,1987,female,31,"[""ED"", ""MID"", ""ADO"", ""D12"", ""MD"", ""PH"", ""X"", ""A"", ""NB"", ""SH"", ""PM"", ""DN"", ""MID"", ""S/L"", ""PH"", ""PM"", ""SD"", ""X"", ""D"", ""D"", ""E"", ""O"", ""E"", ""F"", ""f"", ""f"", ""E"", ""F"", ""E"", ""F"", ""MD""]","[""Ed"", ""MID"", ""aDo"", ""D12"", ""MD"", ""ph"", ""X"", ""a"", ""NB"", ""sH"", ""PM"", ""Dn"", ""MiD"", ""S/L"", ""ph"", ""PM"", ""SD"", ""x"", ""D"", ""D"", ""E"", ""O"", ""e"", ""F"", ""f"", ""f"", ""E"", ""f"", ""e"", ""F"", ""MD""]",ED|MID|ADO|D12|MD|PH|X|A|NB|SH|PM|DN|MID|S/L|PH|PM|SD|X|D|D|E|O|E|F|f|f|E|F|E|F|MD,Ed|MID|aDo|D12|MD|ph|X|a|NB|sH|PM|Dn|MiD|S/L|ph|PM|SD|x|D|D|E|O|e|F|f|f|E|f|e|F|MD,A22,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R020,20,23,병동,김은정,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,은정,1980,female,31,"[""N12"", ""—"", ""NB"", ""Off"", ""N"", ""M"", ""STL"", ""N12"", ""X"", ""N12"", ""EH"", ""f"", ""f"", ""D"", ""E"", ""E"", ""E"", ""E"", ""O"", ""OFF"", ""E"", ""D/E"", ""N"", ""F"", ""E"", ""E"", ""N"", ""OFF"", ""O"", ""N"", ""OFF""]","[""N12"", ""—"", ""NB"", ""Off"", ""N"", ""M"", ""STL"", ""N12"", ""X"", ""N12"", ""EH"", ""f"", ""f"", ""D"", ""E"", ""E"", ""E"", ""E"", ""O"", ""OFF"", ""E"", ""d/e"", ""N"", ""F"", ""e"", ""E"", ""N"", ""OFF"", ""O"", ""N"", ""OfF""]",N12|—|NB|Off|N|M|STL|N12|X|N12|EH|f|f|D|E|E|E|E|O|OFF|E|D/E|N|F|E|E|N|OFF|O|N|OFF,N12|—|NB|Off|N|M|STL|N12|X|N12|EH|f|f|D|E|E|E|E|O|OFF|E|d/e|N|F|e|E|N|OFF|O|N|OfF,A23,images/schedule_0003_highlighted_grid.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R001,1,5,1파트,조예진,조,7,1453827,趙|曺,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,예진,1999,female,30,"[""D/E"", ""O"", ""OFF"", ""D"", ""O"", ""E"", ""F"", ""D"", ""D"", ""OFF"", ""D"", ""OFF"", ""OFF"", ""N"", ""N"", ""NO"", ""LD"", ""AM"", ""Off"", ""D"", ""TL"", ""M"", ""MID"", ""DB"", ""P"", ""A"", ""OPD"", ""D5"", ""PH"", ""—""]","[""D/E"", ""o"", ""OFF"", ""D"", ""O"", ""E"", ""F"", ""D"", ""d"", ""ofF"", ""D"", ""ofF"", ""Off"", ""N"", ""N"", ""NO"", ""Ld"", ""aM"", ""Off"", ""D"", ""Tl"", ""M"", ""MID"", ""DB"", ""P"", ""A"", ""OPD"", ""D5"", ""pH"", ""—""]",D/E|O|OFF|D|O|E|F|D|D|OFF|D|OFF|OFF|N|N|NO|LD|AM|Off|D|TL|M|MID|DB|P|A|OPD|D5|PH|—,D/E|o|OFF|D|O|E|F|D|d|ofF|D|ofF|Off|N|N|NO|Ld|aM|Off|D|Tl|M|MID|DB|P|A|OPD|D5|pH|—,B5,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R002,2,6,1파트,양지혜,양,24,529701,梁|楊,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지혜,1993,female,30,"[""MD"", ""-"", ""DL"", ""DE"", ""PMH"", ""S"", ""SD"", ""DN"", ""D12"", ""공가"", ""WS"", ""PM"", ""D"", ""OFF"", ""O"", ""EDU"", ""X"", ""AMH"", ""출산휴가"", ""AM"", ""DE"", ""AM"", ""OF"", ""DB"", ""HLP"", ""P"", ""H"", ""PM"", ""DB"", ""DE""]","[""Md"", ""-"", ""dL"", ""DE"", ""PMH"", ""S"", ""Sd"", ""DN"", ""d12"", ""공가"", ""WS"", ""PM"", ""d"", ""OFF"", ""O"", ""EDu"", ""X"", ""AMH"", ""출산휴가"", ""Am"", ""DE"", ""AM"", ""OF"", ""DB"", ""HLP"", ""P"", ""h"", ""PM"", ""DB"", ""DE""]",MD|-|DL|DE|PMH|S|SD|DN|D12|공가|WS|PM|D|OFF|O|EDU|X|AMH|출산휴가|AM|DE|AM|OF|DB|HLP|P|H|PM|DB|DE,Md|-|dL|DE|PMH|S|Sd|DN|d12|공가|WS|PM|d|OFF|O|EDu|X|AMH|출산휴가|Am|DE|AM|OF|DB|HLP|P|h|PM|DB|DE,B6,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R003,3,7,1파트,전예원,전,19,745579,全|田,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,예원,2006,female,30,"[""S"", ""IH"", ""RO"", ""Off"", ""OFF"", ""D"", ""NA"", ""OH"", ""D12"", ""RO"", ""DN"", ""PM"", ""AO"", ""NB"", ""DB"", ""UPL"", ""PO"", ""DB"", ""SD"", ""TOIL"", ""P"", ""AM"", ""SEM"", ""ER"", ""PM"", ""연"", ""D"", ""LV"", ""F"", ""D""]","[""S"", ""ih"", ""RO"", ""ofF"", ""Off"", ""D"", ""NA"", ""OH"", ""D12"", ""RO"", ""dn"", ""PM"", ""aO"", ""NB"", ""DB"", ""UPL"", ""PO"", ""DB"", ""SD"", ""toIL"", ""P"", ""AM"", ""SEm"", ""ER"", ""pM"", ""연"", ""d"", ""LV"", ""F"", ""d""]",S|IH|RO|Off|OFF|D|NA|OH|D12|RO|DN|PM|AO|NB|DB|UPL|PO|DB|SD|TOIL|P|AM|SEM|ER|PM|연|D|LV|F|D,S|ih|RO|ofF|Off|D|NA|OH|D12|RO|dn|PM|aO|NB|DB|UPL|PO|DB|SD|toIL|P|AM|SEm|ER|pM|연|d|LV|F|d,B7,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R004,4,8,1파트,임지은,임,10,1015182,林|任,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,지은,1991,female,30,"[""S"", ""CCL"", ""CONF"", ""E"", ""NB"", ""DO"", ""PM"", ""O"", ""N"", ""O"", ""MID"", ""S"", ""TRN"", ""M"", ""—"", ""ADO"", ""M"", ""AO"", ""A"", ""DO"", ""E"", ""F"", ""F"", ""F"", ""N"", ""BH"", ""INT"", ""PO"", ""주"", ""ML""]","[""s"", ""cCL"", ""coNF"", ""E"", ""NB"", ""dO"", ""pm"", ""O"", ""N"", ""O"", ""MID"", ""s"", ""TRN"", ""M"", ""—"", ""ADO"", ""M"", ""ao"", ""A"", ""do"", ""E"", ""F"", ""F"", ""F"", ""N"", ""BH"", ""INT"", ""PO"", ""주"", ""ML""]",S|CCL|CONF|E|NB|DO|PM|O|N|O|MID|S|TRN|M|—|ADO|M|AO|A|DO|E|F|F|F|N|BH|INT|PO|주|ML,s|cCL|coNF|E|NB|dO|pm|O|N|O|MID|s|TRN|M|—|ADO|M|ao|A|do|E|F|F|F|N|BH|INT|PO|주|ML,B8,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R005,5,9,1파트,배정훈,배,26,400641,裵,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,정훈,1983,male,30,"[""NB"", ""NB"", ""노조휴가"", ""E"", ""반차"", ""OFF"", ""NB"", ""AO"", ""지원"", ""E"", ""O"", ""N"", ""EH"", ""WO"", ""MID"", ""N"", ""NO"", ""NB"", ""DB"", ""LD"", ""WO"", ""N"", ""N"", ""OF"", ""off"", ""O"", ""NB"", ""off"", ""D12"", ""M""]","[""Nb"", ""NB"", ""노조휴가"", ""E"", ""반차"", ""OFf"", ""NB"", ""AO"", ""지원"", ""e"", ""O"", ""N"", ""EH"", ""wo"", ""MiD"", ""N"", ""NO"", ""NB"", ""DB"", ""ld"", ""WO"", ""N"", ""N"", ""OF"", ""off"", ""o"", ""NB"", ""off"", ""D12"", ""m""]",NB|NB|노조휴가|E|반차|OFF|NB|AO|지원|E|O|N|EH|WO|MID|N|NO|NB|DB|LD|WO|N|N|OF|off|O|NB|off|D12|M,Nb|NB|노조휴가|E|반차|OFf|NB|AO|지원|e|O|N|EH|wo|MiD|N|NO|NB|DB|ld|WO|N|N|OF|off|o|NB|off|D12|m,B9,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R006,6,10,1파트,이수빈,이,2,7306828,李,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수빈,2004,female,30,"[""V"", ""SD"", ""DB"", ""D/E"", ""WS"", ""N"", ""N"", ""MTG"", ""PL"", ""NA"", ""LD"", ""NO"", ""M"", ""MID"", ""DN"", ""SD"", ""DN"", ""M"", ""N"", ""N"", ""NA"", ""A"", ""DH"", ""E"", ""E"", ""E"", ""OFF"", ""O"", ""O"", ""OFF""]","[""V"", ""SD"", ""DB"", ""d/e"", ""WS"", ""N"", ""N"", ""MTG"", ""PL"", ""na"", ""LD"", ""nO"", ""m"", ""mID"", ""Dn"", ""sD"", ""DN"", ""M"", ""N"", ""N"", ""NA"", ""A"", ""DH"", ""E"", ""E"", ""e"", ""OfF"", ""O"", ""O"", ""OFF""]",V|SD|DB|D/E|WS|N|N|MTG|PL|NA|LD|NO|M|MID|DN|SD|DN|M|N|N|NA|A|DH|E|E|E|OFF|O|O|OFF,V|SD|DB|d/e|WS|N|N|MTG|PL|na|LD|nO|m|mID|Dn|sD|DN|M|N|N|NA|A|DH|E|E|e|OfF|O|O|OFF,B10,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R007,7,11,1파트,안하은,안,17,685639,安,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,하은,2007,female,30,"[""RD"", ""PH"", ""M"", ""D"", ""E"", ""S"", ""DL"", ""N12"", ""MID"", ""노조"", ""AM"", ""D12"", ""PO"", ""D"", ""SD"", ""A"", ""E"", ""E"", ""OFF"", ""E"", ""F"", ""E"", ""A"", ""D"", ""D"", ""OFF"", ""D"", ""O"", ""E"", ""DL""]","[""RD"", ""PH"", ""M"", ""d"", ""E"", ""S"", ""DL"", ""N12"", ""Mid"", ""노조"", ""AM"", ""D12"", ""po"", ""D"", ""SD"", ""A"", ""E"", ""E"", ""ofF"", ""E"", ""F"", ""e"", ""A"", ""D"", ""D"", ""OFF"", ""D"", ""O"", ""E"", ""DL""]",RD|PH|M|D|E|S|DL|N12|MID|노조|AM|D12|PO|D|SD|A|E|E|OFF|E|F|E|A|D|D|OFF|D|O|E|DL,RD|PH|M|d|E|S|DL|N12|Mid|노조|AM|D12|po|D|SD|A|E|E|ofF|E|F|e|A|D|D|OFF|D|O|E|DL,B11,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R008,8,12,1파트,김은지,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,은지,1999,female,30,"[""E"", ""A"", ""D12"", ""DE"", ""A"", ""E"", ""N"", ""N"", ""N"", ""생"", ""AM"", ""DO"", ""MID"", ""PM"", ""SD"", ""NB"", ""O"", ""O"", ""E"", ""F"", ""SD"", ""S"", ""NA"", ""MD"", ""H⁺"", ""C"", ""N12"", ""RO"", ""H"", ""E""]","[""E"", ""a"", ""D12"", ""De"", ""a"", ""E"", ""N"", ""N"", ""N"", ""생"", ""AM"", ""DO"", ""MID"", ""PM"", ""SD"", ""nb"", ""O"", ""o"", ""E"", ""F"", ""SD"", ""s"", ""NA"", ""MD"", ""h⁺"", ""C"", ""n12"", ""RO"", ""H"", ""e""]",E|A|D12|DE|A|E|N|N|N|생|AM|DO|MID|PM|SD|NB|O|O|E|F|SD|S|NA|MD|H⁺|C|N12|RO|H|E,E|a|D12|De|a|E|N|N|N|생|AM|DO|MID|PM|SD|nb|O|o|E|F|SD|s|NA|MD|h⁺|C|n12|RO|H|e,B12,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,4,5,페이지 4/5,schedule_0004,SCHEDULE_0004_R009,9,13,2파트,하미경,하,35,230481,河,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미경,1970,female,30,"[""DN"", ""NO"", ""WS"", ""MID"", ""SD"", ""WO"", ""—"", ""D5"", ""NB"", ""P"", ""P"", ""PM"", ""A"", ""P"", ""반"", ""OF"", ""H"", ""DN"", ""N12"", ""ST"", ""P"", ""WS"", ""OPD"", ""파견"", ""S"", ""—"", ""INT"", ""D/E"", ""LD"", ""MID""]","[""dN"", ""NO"", ""WS"", ""mid"", ""SD"", ""WO"", ""—"", ""d5"", ""NB"", ""p"", ""P"", ""PM"", ""A"", ""P"", ""반"", ""Of"", ""H"", ""dn"", ""N12"", ""ST"", ""p"", ""WS"", ""OPD"", ""파견"", ""s"", ""—"", ""INT"", ""D/E"", ""lD"", ""MID""]",DN|NO|WS|MID|SD|WO|—|D5|NB|P|P|PM|A|P|반|OF|H|DN|N12|ST|P|WS|OPD|파견|S|—|INT|D/E|LD|MID,dN|NO|WS|mid|SD|WO|—|d5|NB|p|P|PM|A|P|반|Of|H|dn|N12|ST|p|WS|OPD|파견|s|—|INT|D/E|lD|MID,B13,images/schedule_0004_grouped_hospital.png
