schedule_id,template_id,row_id,row_index,name,surname,surname_rank,surname_population,surname_hanja_variants,birth_year,gender,group,day,date,canonical_code,display_code,bbox_px,name_bbox_px,excel_cell,image_path
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,18,2026-06-18,-,-,"[672, 404, 700, 431]","[110, 404, 196, 431]",T14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,19,2026-06-19,RO,RO,"[700, 404, 728, 431]","[110, 404, 196, 431]",U14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,20,2026-06-20,E,E,"[728, 404, 756, 431]","[110, 404, 196, 431]",V14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,21,2026-06-21,O,O,"[756, 404, 784, 431]","[110, 404, 196, 431]",W14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,22,2026-06-22,OFF,OFF,"[784, 404, 812, 431]","[110, 404, 196, 431]",X14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,23,2026-06-23,D12,D12,"[812, 404, 840, 431]","[110, 404, 196, 431]",Y14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,24,2026-06-24,S,s,"[840, 404, 868, 431]","[110, 404, 196, 431]",Z14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,25,2026-06-25,AM,AM,"[868, 404, 896, 431]","[110, 404, 196, 431]",AA14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,26,2026-06-26,DE,dE,"[896, 404, 924, 431]","[110, 404, 196, 431]",AB14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,27,2026-06-27,CL,Cl,"[924, 404, 952, 431]","[110, 404, 196, 431]",AC14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,28,2026-06-28,MD,Md,"[952, 404, 980, 431]","[110, 404, 196, 431]",AD14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,29,2026-06-29,E,e,"[980, 404, 1008, 431]","[110, 404, 196, 431]",AE14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R011,11,윤유진,윤,8,1020547,尹,1999,female,3파트,30,2026-06-30,SH,Sh,"[1008, 404, 1036, 431]","[110, 404, 196, 431]",AF14,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,1,2026-06-01,N12,N12,"[196, 431, 224, 458]","[110, 431, 196, 458]",C15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,2,2026-06-02,CN,CN,"[224, 431, 252, 458]","[110, 431, 196, 458]",D15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,3,2026-06-03,IH,ih,"[252, 431, 280, 458]","[110, 431, 196, 458]",E15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,4,2026-06-04,PH,pH,"[280, 431, 308, 458]","[110, 431, 196, 458]",F15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,5,2026-06-05,NB,NB,"[308, 431, 336, 458]","[110, 431, 196, 458]",G15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,6,2026-06-06,off,oFf,"[336, 431, 364, 458]","[110, 431, 196, 458]",H15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,7,2026-06-07,ADO,ADO,"[364, 431, 392, 458]","[110, 431, 196, 458]",I15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,8,2026-06-08,연,연,"[392, 431, 420, 458]","[110, 431, 196, 458]",J15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,9,2026-06-09,MID,mID,"[420, 431, 448, 458]","[110, 431, 196, 458]",K15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,10,2026-06-10,ADO,ADO,"[448, 431, 476, 458]","[110, 431, 196, 458]",L15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,11,2026-06-11,DB,Db,"[476, 431, 504, 458]","[110, 431, 196, 458]",M15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,12,2026-06-12,NA,na,"[504, 431, 532, 458]","[110, 431, 196, 458]",N15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,13,2026-06-13,N,N,"[532, 431, 560, 458]","[110, 431, 196, 458]",O15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,14,2026-06-14,TRN,TRN,"[560, 431, 588, 458]","[110, 431, 196, 458]",P15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,15,2026-06-15,D,D,"[588, 431, 616, 458]","[110, 431, 196, 458]",Q15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,16,2026-06-16,F,F,"[616, 431, 644, 458]","[110, 431, 196, 458]",R15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,17,2026-06-17,ADO,ADO,"[644, 431, 672, 458]","[110, 431, 196, 458]",S15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,18,2026-06-18,MID,MID,"[672, 431, 700, 458]","[110, 431, 196, 458]",T15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,19,2026-06-19,MID,MID,"[700, 431, 728, 458]","[110, 431, 196, 458]",U15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,20,2026-06-20,M,M,"[728, 431, 756, 458]","[110, 431, 196, 458]",V15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,21,2026-06-21,M,M,"[756, 431, 784, 458]","[110, 431, 196, 458]",W15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,22,2026-06-22,M,m,"[784, 431, 812, 458]","[110, 431, 196, 458]",X15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,23,2026-06-23,-,-,"[812, 431, 840, 458]","[110, 431, 196, 458]",Y15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,24,2026-06-24,D5,d5,"[840, 431, 868, 458]","[110, 431, 196, 458]",Z15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,25,2026-06-25,A,A,"[868, 431, 896, 458]","[110, 431, 196, 458]",AA15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,26,2026-06-26,A,A,"[896, 431, 924, 458]","[110, 431, 196, 458]",AB15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,27,2026-06-27,TRN,TRN,"[924, 431, 952, 458]","[110, 431, 196, 458]",AC15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,28,2026-06-28,STL,STL,"[952, 431, 980, 458]","[110, 431, 196, 458]",AD15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,29,2026-06-29,off,off,"[980, 431, 1008, 458]","[110, 431, 196, 458]",AE15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R012,12,윤복순,윤,8,1020547,尹,1972,female,3파트,30,2026-06-30,DE,dE,"[1008, 431, 1036, 458]","[110, 431, 196, 458]",AF15,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,1,2026-06-01,NB,nb,"[196, 458, 224, 485]","[110, 458, 196, 485]",C16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,2,2026-06-02,AM,am,"[224, 458, 252, 485]","[110, 458, 196, 485]",D16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,3,2026-06-03,P,P,"[252, 458, 280, 485]","[110, 458, 196, 485]",E16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,4,2026-06-04,MID,MiD,"[280, 458, 308, 485]","[110, 458, 196, 485]",F16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,5,2026-06-05,PM,PM,"[308, 458, 336, 485]","[110, 458, 196, 485]",G16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,6,2026-06-06,E,E,"[336, 458, 364, 485]","[110, 458, 196, 485]",H16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,7,2026-06-07,E,e,"[364, 458, 392, 485]","[110, 458, 196, 485]",I16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,8,2026-06-08,F,F,"[392, 458, 420, 485]","[110, 458, 196, 485]",J16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,9,2026-06-09,F,F,"[420, 458, 448, 485]","[110, 458, 196, 485]",K16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,10,2026-06-10,N,n,"[448, 458, 476, 485]","[110, 458, 196, 485]",L16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,11,2026-06-11,S,S,"[476, 458, 504, 485]","[110, 458, 196, 485]",M16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,12,2026-06-12,DE,DE,"[504, 458, 532, 485]","[110, 458, 196, 485]",N16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,13,2026-06-13,DN,DN,"[532, 458, 560, 485]","[110, 458, 196, 485]",O16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,14,2026-06-14,P,P,"[560, 458, 588, 485]","[110, 458, 196, 485]",P16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,15,2026-06-15,-,-,"[588, 458, 616, 485]","[110, 458, 196, 485]",Q16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,16,2026-06-16,AM,am,"[616, 458, 644, 485]","[110, 458, 196, 485]",R16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,17,2026-06-17,PM,PM,"[644, 458, 672, 485]","[110, 458, 196, 485]",S16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,18,2026-06-18,WO,WO,"[672, 458, 700, 485]","[110, 458, 196, 485]",T16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,19,2026-06-19,D12,D12,"[700, 458, 728, 485]","[110, 458, 196, 485]",U16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,20,2026-06-20,SD,sd,"[728, 458, 756, 485]","[110, 458, 196, 485]",V16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,21,2026-06-21,D5,D5,"[756, 458, 784, 485]","[110, 458, 196, 485]",W16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,22,2026-06-22,X,x,"[784, 458, 812, 485]","[110, 458, 196, 485]",X16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,23,2026-06-23,MID,MID,"[812, 458, 840, 485]","[110, 458, 196, 485]",Y16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,24,2026-06-24,ADO,aDo,"[840, 458, 868, 485]","[110, 458, 196, 485]",Z16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,25,2026-06-25,SUP,SUP,"[868, 458, 896, 485]","[110, 458, 196, 485]",AA16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,26,2026-06-26,H,h,"[896, 458, 924, 485]","[110, 458, 196, 485]",AB16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,27,2026-06-27,NA,NA,"[924, 458, 952, 485]","[110, 458, 196, 485]",AC16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,28,2026-06-28,OFF,oFF,"[952, 458, 980, 485]","[110, 458, 196, 485]",AD16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,29,2026-06-29,O,O,"[980, 458, 1008, 485]","[110, 458, 196, 485]",AE16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R013,13,최미숙,최,4,2333927,崔,1966,female,3파트,30,2026-06-30,N,N,"[1008, 458, 1036, 485]","[110, 458, 196, 485]",AF16,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,1,2026-06-01,ADO,ADO,"[196, 485, 224, 512]","[110, 485, 196, 512]",C17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,2,2026-06-02,HLP,HLP,"[224, 485, 252, 512]","[110, 485, 196, 512]",D17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,3,2026-06-03,D/E,D/E,"[252, 485, 280, 512]","[110, 485, 196, 512]",E17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,4,2026-06-04,SD,SD,"[280, 485, 308, 512]","[110, 485, 196, 512]",F17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,5,2026-06-05,대기,대기,"[308, 485, 336, 512]","[110, 485, 196, 512]",G17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,6,2026-06-06,S,s,"[336, 485, 364, 512]","[110, 485, 196, 512]",H17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,7,2026-06-07,Off,Off,"[364, 485, 392, 512]","[110, 485, 196, 512]",I17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,8,2026-06-08,D,D,"[392, 485, 420, 512]","[110, 485, 196, 512]",J17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,9,2026-06-09,OFF,OFF,"[420, 485, 448, 512]","[110, 485, 196, 512]",K17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,10,2026-06-10,D,D,"[448, 485, 476, 512]","[110, 485, 196, 512]",L17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,11,2026-06-11,Off,OFF,"[476, 485, 504, 512]","[110, 485, 196, 512]",M17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,12,2026-06-12,OFF,OFF,"[504, 485, 532, 512]","[110, 485, 196, 512]",N17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,13,2026-06-13,S,S,"[532, 485, 560, 512]","[110, 485, 196, 512]",O17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,14,2026-06-14,O,o,"[560, 485, 588, 512]","[110, 485, 196, 512]",P17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,15,2026-06-15,반,반,"[588, 485, 616, 512]","[110, 485, 196, 512]",Q17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,16,2026-06-16,D,d,"[616, 485, 644, 512]","[110, 485, 196, 512]",R17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,17,2026-06-17,E,e,"[644, 485, 672, 512]","[110, 485, 196, 512]",S17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,18,2026-06-18,E,e,"[672, 485, 700, 512]","[110, 485, 196, 512]",T17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,19,2026-06-19,OFF,OFF,"[700, 485, 728, 512]","[110, 485, 196, 512]",U17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,20,2026-06-20,E,E,"[728, 485, 756, 512]","[110, 485, 196, 512]",V17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,21,2026-06-21,OFF,OFF,"[756, 485, 784, 512]","[110, 485, 196, 512]",W17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,22,2026-06-22,N,N,"[784, 485, 812, 512]","[110, 485, 196, 512]",X17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,23,2026-06-23,O,O,"[812, 485, 840, 512]","[110, 485, 196, 512]",Y17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,24,2026-06-24,D,D,"[840, 485, 868, 512]","[110, 485, 196, 512]",Z17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,25,2026-06-25,D,d,"[868, 485, 896, 512]","[110, 485, 196, 512]",AA17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,26,2026-06-26,E,e,"[896, 485, 924, 512]","[110, 485, 196, 512]",AB17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,27,2026-06-27,E,E,"[924, 485, 952, 512]","[110, 485, 196, 512]",AC17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,28,2026-06-28,OFF,oFf,"[952, 485, 980, 512]","[110, 485, 196, 512]",AD17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,29,2026-06-29,O,O,"[980, 485, 1008, 512]","[110, 485, 196, 512]",AE17,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R014,14,김예진,김,1,10689959,金,1998,female,3파트,30,2026-06-30,특,특,"[1008, 485, 1036, 512]","[110, 485, 196, 512]",AF17,images/schedule_0004_grouped_hospital.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,1,2026-03-01,NB,NB,"[196, 134, 224, 161]","[110, 134, 196, 161]",C4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,2,2026-03-02,ADO,ADO,"[224, 134, 252, 161]","[110, 134, 196, 161]",D4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,3,2026-03-03,A,a,"[252, 134, 280, 161]","[110, 134, 196, 161]",E4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,4,2026-03-04,LD,LD,"[280, 134, 308, 161]","[110, 134, 196, 161]",F4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,5,2026-03-05,ML,ML,"[308, 134, 336, 161]","[110, 134, 196, 161]",G4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,6,2026-03-06,D5,d5,"[336, 134, 364, 161]","[110, 134, 196, 161]",H4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,7,2026-03-07,MID,MID,"[364, 134, 392, 161]","[110, 134, 196, 161]",I4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,8,2026-03-08,D5,d5,"[392, 134, 420, 161]","[110, 134, 196, 161]",J4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,9,2026-03-09,D,d,"[420, 134, 448, 161]","[110, 134, 196, 161]",K4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,10,2026-03-10,RD,rD,"[448, 134, 476, 161]","[110, 134, 196, 161]",L4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,11,2026-03-11,보건휴가,보건휴가,"[476, 134, 504, 161]","[110, 134, 196, 161]",M4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,12,2026-03-12,LD,LD,"[504, 134, 532, 161]","[110, 134, 196, 161]",N4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,13,2026-03-13,H+,H+,"[532, 134, 560, 161]","[110, 134, 196, 161]",O4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,14,2026-03-14,연차,연차,"[560, 134, 588, 161]","[110, 134, 196, 161]",P4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,15,2026-03-15,SEM,SEM,"[588, 134, 616, 161]","[110, 134, 196, 161]",Q4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,16,2026-03-16,DB,Db,"[616, 134, 644, 161]","[110, 134, 196, 161]",R4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,17,2026-03-17,P,p,"[644, 134, 672, 161]","[110, 134, 196, 161]",S4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,18,2026-03-18,NO,NO,"[672, 134, 700, 161]","[110, 134, 196, 161]",T4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,19,2026-03-19,NPL,NPL,"[700, 134, 728, 161]","[110, 134, 196, 161]",U4,images/schedule_0005_parted_pdf.png
schedule_0005,parted_pdf,S0005_R001,1,정수연,정,5,2395682,鄭|丁,2006,female,1파트,20,2026-03-20,NA,NA,"[728, 134, 756, 161]","[110, 134, 196, 161]",V4,images/schedule_0005_parted_pdf.png
